Date,Open,High,Low,Close,Adj Close,Volume
2022-11-16,165.809998,166.949997,164.020004,164.880005,150.659195,42735
2022-11-17,164.889999,165.470001,162.649994,163.000000,148.941330,46495
2022-11-18,163.479996,164.679993,163.289993,163.619995,149.507843,33103
2022-11-21,163.619995,164.880005,162.309998,163.309998,149.224564,37446
2022-11-22,163.830002,164.500000,162.509995,163.429993,149.334244,26420
2022-11-23,163.429993,163.800003,161.869995,162.160004,148.173798,30889
2022-11-24,162.399994,163.000000,162.160004,162.380005,148.374817,19849
2022-11-25,162.380005,164.000000,162.199997,162.470001,148.457031,26985
2022-11-28,162.470001,164.850006,162.470001,162.899994,148.849945,27165
2022-11-29,162.940002,164.440002,162.850006,163.500000,149.398193,25885
2022-11-30,163.880005,166.429993,163.880005,164.809998,150.595200,38572
2022-12-01,163.710007,164.800003,162.699997,162.710007,149.662720,33508
2022-12-02,163.029999,164.399994,162.800003,162.800003,149.745499,24439
2022-12-05,163.199997,164.740005,162.729996,162.839996,149.782272,24204
2022-12-06,163.339996,164.449997,162.839996,162.949997,149.883453,19729
2022-12-07,163.100006,163.289993,161.949997,162.179993,149.175201,29979
2022-12-08,162.699997,163.389999,161.690002,162.199997,149.193588,25075
2022-12-09,162.210007,162.970001,162.149994,162.970001,149.901855,14944
2022-12-12,163.149994,164.300003,162.000000,162.100006,149.101608,27929
2022-12-13,162.570007,163.979996,161.529999,162.000000,149.009644,23326
2022-12-14,162.000000,163.350006,161.270004,161.500000,148.549744,32097
2022-12-15,161.500000,162.350006,161.350006,161.669998,148.706085,29043
2022-12-16,161.669998,162.830002,161.000000,161.000000,148.089828,45278
2022-12-19,161.009995,161.949997,159.800003,159.919998,147.096436,43995
2022-12-20,159.919998,161.600006,159.910004,160.720001,147.832291,42892
2022-12-21,160.720001,161.899994,159.960007,159.979996,147.151627,47684
2022-12-22,160.690002,161.470001,159.970001,160.000000,147.169998,41784
2022-12-23,160.210007,163.000000,160.020004,163.000000,149.929428,28534
2022-12-26,163.000000,164.000000,161.960007,163.990005,150.840073,35451
2022-12-27,163.580002,164.339996,162.500000,164.240005,151.069992,24579
2022-12-28,164.240005,164.240005,162.500000,163.300003,150.205399,35729
2022-12-29,163.820007,164.500000,163.820007,164.500000,151.309158,20992
2023-01-02,162.190002,162.240005,161.059998,161.990005,150.994492,35168
2023-01-03,162.000000,162.500000,162.000000,162.410004,151.385956,34228
2023-01-04,162.500000,162.500000,162.000000,162.259995,151.246140,25373
2023-01-05,162.250000,162.500000,161.710007,162.500000,151.469849,24355
2023-01-06,162.500000,162.500000,161.880005,162.100006,151.097015,23753
2023-01-09,162.100006,162.500000,162.100006,162.190002,151.180908,22769
2023-01-10,162.210007,162.470001,162.000000,162.399994,151.376617,23411
2023-01-11,162.350006,162.500000,161.860001,162.199997,151.190201,19809
2023-01-12,162.199997,162.350006,161.710007,162.350006,151.330048,20674
2023-01-13,162.350006,162.500000,162.300003,162.380005,151.357986,46325
2023-01-16,162.380005,162.500000,161.600006,162.330002,151.311371,31943
2023-01-17,162.330002,162.490005,161.509995,161.509995,150.547028,37527
2023-01-18,161.820007,162.389999,161.500000,161.500000,150.537704,28286
2023-01-19,161.809998,162.190002,161.160004,161.259995,150.314011,36051
2023-01-20,161.699997,162.020004,160.800003,161.630005,150.658905,42825
2023-01-23,161.630005,162.050003,160.860001,161.199997,150.258072,43170
2023-01-24,161.360001,161.789993,161.199997,161.220001,150.276733,24929
2023-01-25,161.369995,162.089996,161.350006,161.350006,150.397919,29527
2023-01-26,161.350006,162.100006,161.259995,161.259995,150.314011,27392
2023-01-27,161.259995,161.899994,161.259995,161.500000,150.537704,26209
2023-01-30,161.500000,162.500000,161.500000,161.899994,150.910553,31279
2023-01-31,161.970001,162.500000,161.970001,162.259995,151.246140,30702
2023-02-01,161.380005,162.149994,161.380005,161.589996,151.636688,22008
2023-02-02,161.589996,162.149994,161.589996,161.809998,151.843140,24380
2023-02-03,161.809998,162.240005,161.160004,162.020004,152.040192,25629
2023-02-06,162.020004,162.020004,161.600006,161.800003,151.833740,22737
2023-02-07,161.800003,161.800003,159.860001,160.000000,150.144623,52900
2023-02-08,160.410004,160.899994,160.179993,160.639999,150.745209,24802
2023-02-09,160.630005,160.979996,160.050003,160.479996,150.595047,23950
2023-02-10,160.479996,160.929993,159.899994,160.190002,150.322906,31705
2023-02-13,160.149994,160.449997,159.699997,159.910004,150.060196,32644
2023-02-14,159.910004,160.949997,159.899994,159.990005,150.135239,41414
2023-02-15,160.009995,160.789993,159.509995,159.740005,149.900620,37489
2023-02-16,159.740005,160.500000,159.740005,159.899994,150.050766,23969
2023-02-17,159.899994,161.800003,159.899994,161.649994,151.692993,26399
2023-02-22,161.649994,161.789993,160.000000,160.160004,150.294769,25240
