Date,Open,High,Low,Close,Adj Close,Volume
2022-11-16,102.000000,103.809998,102.000000,102.790001,93.448578,30449
2022-11-17,102.790001,102.959999,99.389999,100.199997,91.093948,55230
2022-11-18,100.199997,102.500000,100.180000,101.470001,92.248528,27131
2022-11-21,100.720001,101.000000,99.760002,100.160004,91.735634,25041
2022-11-22,100.160004,100.540001,99.559998,99.849998,91.451714,24811
2022-11-23,99.849998,100.480003,98.150002,98.690002,90.389282,24072
2022-11-24,98.699997,99.980003,98.699997,98.730003,90.425919,16908
2022-11-25,98.769997,99.989998,98.769997,99.080002,90.746475,22933
2022-11-28,99.080002,99.879997,98.269997,98.269997,90.004601,25379
2022-11-29,98.269997,99.150002,96.230003,96.949997,88.795609,63608
2022-11-30,96.949997,99.290001,96.949997,98.160004,89.903854,38988
2022-12-01,98.160004,101.360001,98.000000,100.900002,92.413399,49246
2022-12-02,100.900002,101.150002,99.550003,100.790001,92.312653,20342
2022-12-05,100.800003,102.000000,99.709999,100.150002,91.726486,24189
2022-12-06,100.150002,103.099998,100.150002,100.230003,91.799759,47048
2022-12-07,101.099998,101.940002,100.169998,100.309998,91.873024,24283
2022-12-08,100.339996,101.470001,99.510002,99.650002,91.268532,25786
2022-12-09,99.849998,101.010002,99.650002,99.809998,91.415077,26378
2022-12-12,99.809998,100.500000,98.769997,98.900002,90.581627,36093
2022-12-13,98.900002,99.239998,97.550003,98.180000,89.922165,32319
2022-12-14,98.180000,98.900002,96.010002,96.010002,87.934700,39894
2022-12-15,96.019997,97.449997,95.410004,95.650002,87.604973,33911
2022-12-16,95.750000,96.629997,95.000000,95.000000,87.009644,35805
2022-12-19,94.510002,95.699997,93.900002,94.239998,87.018867,46428
2022-12-20,94.239998,95.680000,94.239998,94.489998,87.249725,45658
2022-12-21,94.779999,98.370003,94.779999,97.919998,90.416885,50433
2022-12-22,98.970001,98.970001,97.260002,97.400002,89.936737,43740
2022-12-23,97.500000,98.150002,95.290001,95.300003,87.997650,60028
2022-12-26,95.779999,97.980003,95.779999,95.900002,88.551674,46376
2022-12-27,96.029999,97.730003,95.779999,96.169998,88.800987,55211
2022-12-28,96.389999,97.410004,94.300003,95.000000,87.720634,69994
2022-12-29,95.320000,96.879997,94.900002,95.680000,88.348534,57442
2023-01-02,95.699997,96.300003,94.459999,95.470001,88.154640,61445
2023-01-03,95.750000,96.070000,93.500000,94.820000,87.554436,57640
2023-01-04,95.239998,95.650002,93.559998,94.349998,87.120445,46340
2023-01-05,94.419998,95.389999,94.080002,94.699997,87.443634,45555
2023-01-06,95.050003,95.400002,93.500000,93.959999,86.760330,52863
2023-01-09,93.959999,94.639999,93.940002,94.000000,86.797272,54422
2023-01-10,94.080002,94.599998,93.949997,94.550003,87.305130,51623
2023-01-11,94.599998,96.129997,94.589996,95.389999,88.080765,42607
2023-01-12,95.389999,96.779999,95.389999,96.660004,89.253448,24759
2023-01-13,96.660004,98.949997,96.660004,98.919998,91.340279,44285
2023-01-16,98.919998,99.059998,98.019997,98.900002,91.321800,32825
2023-01-17,99.150002,99.879997,98.260002,98.589996,91.035561,34292
2023-01-18,98.589996,99.430000,98.199997,98.750000,91.183296,27959
2023-01-19,98.449997,98.480003,96.010002,96.800003,90.204842,42825
2023-01-20,96.849998,98.300003,96.500000,97.250000,90.624176,37401
